id,first_name,last_name,email,gender,experience_years,age,state,current_position,interest,university_quality,gpa,years_work_experience,years_education_experience,prior_degree_level,prior_degree_field,sat_percentile,gpa_percentile,individual_income_level,parental_education_level,disposable_income_for_university,international_candidate,number_of_dependents
02fb5ee1-0b74-46c3-ab1f-cac3d851667c,Sara,Parker,sara.parker@outlook.com,Non-binary,2,28,GA,Preservice Teacher / Education Student,Curriculum & Instruction,Regional Public University,2.94,2,1,Bachelor's Degree,Social Sciences,27,31,17686,High school or below,1791,0,0
d415f0d2-8138-41aa-9cd3-3fda76f0e7ad,Diane,Mendoza,diane.mendoza@icloud.com,Female,10,40,SD,Career Switcher (Non-Education Background),Educational Leadership,Community College / 2-Year College,3.41,10,0,Bachelor's Degree,Health / Nursing,39,54,48299,Bachelor's degree,6099,0,0
151630b8-bf98-4084-a0cf-8eae7afafb77,Steven,Smith,steven.smith@hotmail.com,Female,34,65,CO,Preservice Teacher / Education Student,Early Childhood Education,R1 Research University,3.55,34,0,Master's Degree,Social Sciences,70,84,30683,Doctoral degree,5890,0,1
b7198297-960c-4800-8de5-125e4dc7fc7e,Abigail,Rivera,abigail.rivera@hotmail.com,Male,11,53,NV,Career Switcher (Non-Education Background),Special Education,Regional Public University,3.42,11,0,Master's Degree,Arts & Humanities,66,59,57864,Bachelor's degree,14585,1,3
54fda4e7-deb3-4484-af7b-b3cc664de433,Noah,Morgan,noah.morgan@gmail.com,Male,7,37,CO,Other,Special Education,R1 Research University,3.72,7,3,Bachelor's Degree,STEM,57,83,46874,High school or below,9969,0,0
4ec0318f-5332-4e64-933c-289e1582bfe4,Laura,Richardson,laura.richardson@yahoo.com,Female,0,22,TN,Teaching Assistant / Paraprofessional,Special Education,Regional Public University,3.77,0,0,Bachelor's Degree,Other,42,85,32885,Doctoral degree,7979,0,0
bf40e984-10dc-47bc-b92f-207d72d476f7,Joshua,Smith,joshua.smith@icloud.com,Female,0,22,VA,School or District Leader,Secondary Education,Liberal Arts College,2.77,0,0,Master's Degree,Arts & Humanities,77,25,96264,Master's degree,18531,1,0
2659b247-1d95-43dd-ae75-e254d014f7b6,Alice,Diaz,alice.diaz@gmail.com,Female,13,32,MN,College Student (Non-Education Major),Elementary Education,Private University (Nonselective),3.07,13,1,Master's Degree,Social Sciences,57,53,14716,Doctoral degree,4334,0,0
23569f71-62b8-4851-8ba1-459ee7ad8293,Barbara,Gray,barbara.gray@icloud.com,Female,20,62,KY,Other,Curriculum & Instruction,R2 Research University,3.1,20,12,Bachelor's Degree,Health / Nursing,64,48,39512,Bachelor's degree,7703,0,2
06b30aad-a929-4a2c-b6e5-0f20356d9ee0,Anthony,Torres,anthony.torres@icloud.com,Non-binary,0,22,MT,Education Consultant,Elementary Education,Regional Public University,3.58,0,0,Bachelor's Degree,Health / Nursing,62,83,112599,High school or below,26049,0,1
42af12ee-1691-4f15-8b76-6a5b869303ab,Jerry,Stewart,jerry.stewart@gmail.com,Female,2,22,IN,College Student (Non-Education Major),Early Childhood Education,R2 Research University,3.79,2,0,Bachelor's Degree,Business,68,75,34972,Some college,10067,0,0
70555e15-d9d2-4875-ba0a-f6f0e464398d,Mark,Ramirez,mark.ramirez@gmail.com,Male,7,31,UT,Instructional Coach,Elementary Education,R1 Research University,3.25,7,5,Bachelor's Degree,Education,85,75,73568,High school or below,10112,0,1
a833163e-62f3-4dbd-aa2b-861cca965363,Gerald,Anderson,gerald.anderson@yahoo.com,Female,2,27,IL,Higher Education Instructor,Elementary Education,International Institution,3.71,2,2,Bachelor's Degree,Arts & Humanities,54,70,71467,High school or below,9198,0,1
20e134d9-5fae-4974-9b21-98863c45bbca,Ronald,Johnson,ronald.johnson@outlook.com,Non-binary,0,22,MS,Career Switcher (Non-Education Background),Secondary Education,Liberal Arts College,3.57,0,0,Bachelor's Degree,Education,79,73,43215,Some college,13604,0,0
69b7881d-e895-4951-8f34-0cb8182ceeab,Dennis,Thomas,dennis.thomas@icloud.com,Non-binary,1,22,MI,After-school / Enrichment Educator,Elementary Education,International Institution,2.96,1,1,Bachelor's Degree,Education,99,29,38780,High school or below,4605,0,0
f6d4d013-5d2a-41af-ba53-53e4becdf453,Danielle,Richardson,danielle.richardson@hotmail.com,Female,1,30,AR,Instructional Coach,Elementary Education,R2 Research University,2.93,1,1,Associate Degree,Education,52,24,76494,Master's degree,21244,0,0
7ff86a2c-3f34-4e0f-bc6c-89ddc438feff,Teresa,Taylor,teresa.taylor@outlook.com,Non-binary,2,23,FL,Other,Secondary Education,R2 Research University,2.98,2,0,Master's Degree,Arts & Humanities,75,32,41288,Bachelor's degree,10394,0,0
ca823810-50ed-408f-9b25-b8cb7f06a1ba,Melissa,Patel,melissa.patel@hotmail.com,Male,22,50,KS,K-12 Classroom Teacher,Early Childhood Education,R2 Research University,3.9,22,10,Bachelor's Degree,Education,59,98,66646,Some college,17481,0,3
34666fbe-c839-4763-a6f9-1590dcd92898,Dylan,Ruiz,dylan.ruiz@outlook.com,Female,16,43,NV,School or District Leader,Elementary Education,Private University (Nonselective),3.23,16,14,Master's Degree,Education,59,58,90004,High school or below,24837,0,2
ec11dccc-43da-4218-8181-9ddcff6e59be,Donald,Ward,donald.ward@gmail.com,Female,1,30,RI,After-school / Enrichment Educator,Educational Leadership,Community College / 2-Year College,3.31,1,1,Bachelor's Degree,Health / Nursing,50,58,27861,Master's degree,4703,0,0
a7db399e-a79e-4789-955a-095c924ed639,Elijah,Watson,elijah.watson@outlook.com,Non-binary,1,30,TX,Instructional Coach,Elementary Education,Regional Public University,2.87,1,1,Master's Degree,Social Sciences,46,36,67614,Master's degree,15168,0,1
6c532cbc-ffab-4548-8f8f-a83318dff002,Eric,King,eric.king@outlook.com,Female,13,38,ID,College Student (Non-Education Major),Elementary Education,Regional Public University,2.95,13,1,Master's Degree,Education,71,36,34302,High school or below,3552,0,0
6b86fbba-1063-4477-a0ec-61b1c762817c,Sean,Gutierrez,sean.gutierrez@outlook.com,Non-binary,8,31,NC,Higher Education Instructor,Elementary Education,Regional Public University,2.99,8,8,Associate Degree,STEM,38,35,90354,High school or below,14705,0,1
6f34ccfa-6061-4e5e-9e24-612699ccf26f,Vincent,Howard,vincent.howard@gmail.com,Female,0,24,AZ,K-12 Classroom Teacher,Special Education,Private University (Nonselective),3.21,0,0,Bachelor's Degree,Education,52,58,50259,Doctoral degree,18149,0,0
422bd552-f377-4bdd-a79f-79985800b908,Victoria,Cooper,victoria.cooper@icloud.com,Non-binary,23,58,LA,Higher Education Instructor,Secondary Education,Regional Public University,3.27,23,9,Bachelor's Degree,Social Sciences,54,69,61620,Doctoral degree,13271,0,4
b0c80e1d-c9e2-4c68-be67-a86c5be3a709,Larry,Mitchell,larry.mitchell@hotmail.com,Female,1,22,LA,School or District Leader,Special Education,R1 Research University,3.82,1,1,Bachelor's Degree,Arts & Humanities,92,92,93437,Bachelor's degree,26617,1,1
d45f6320-96d3-4935-8d6b-8616cc86d8b4,Debra,Martinez,debra.martinez@outlook.com,Non-binary,7,37,NC,After-school / Enrichment Educator,Elementary Education,R2 Research University,3.47,7,4,Bachelor's Degree,Arts & Humanities,73,73,26459,High school or below,7737,0,0
53507925-2b35-4de6-86e9-eb24758eb5e4,Jean,Cox,jean.cox@outlook.com,Non-binary,24,44,GA,K-12 Classroom Teacher,Curriculum & Instruction,Private University (Nonselective),3.76,24,15,Master's Degree,Arts & Humanities,69,83,73826,Bachelor's degree,22476,0,3
df3b618f-d770-4813-8591-920f5a84cb57,Shirley,Morgan,shirley.morgan@hotmail.com,Male,5,29,ND,Higher Education Instructor,Secondary Education,R1 Research University,3.09,5,5,Bachelor's Degree,Arts & Humanities,71,41,72204,Bachelor's degree,8135,0,0
2bd0abca-107a-4d29-b01f-22ceedcbe6f0,Roy,Jimenez,roy.jimenez@hotmail.com,Female,1,23,AL,Other,Secondary Education,Community College / 2-Year College,3.04,1,0,Bachelor's Degree,Business,57,58,30299,High school or below,6026,1,0
7247c03b-3b47-4354-b9ac-b418513b126b,Louis,Miller,louis.miller@outlook.com,Female,1,24,CA,Preservice Teacher / Education Student,Special Education,Private University (Nonselective),3.29,1,1,Bachelor's Degree,STEM,74,50,12632,High school or below,2535,0,0
1721c431-f627-4e53-b95a-fda3f4a5ac5d,Samuel,Rodriguez,samuel.rodriguez@hotmail.com,Non-binary,9,39,SD,School or District Leader,Curriculum & Instruction,Liberal Arts College,3.13,9,7,Bachelor's Degree,Education,86,55,96025,Bachelor's degree,26792,1,2
dbad34ae-66cf-4833-95a5-64d0f4a9efa9,Donna,Flores,donna.flores@outlook.com,Non-binary,3,26,MT,Instructional Coach,Secondary Education,International Institution,3.14,3,3,Bachelor's Degree,Education,54,48,81335,Master's degree,32509,1,1
49d9787f-083e-4c35-9dd4-1dbe5711118c,Mason,Gray,mason.gray@icloud.com,Non-binary,2,23,AZ,Higher Education Instructor,Special Education,Regional Public University,3.21,2,2,Bachelor's Degree,Social Sciences,52,74,60209,High school or below,8033,1,0
6c711a8d-afef-4dc4-883a-cd14c021dd4a,John,Jimenez,john.jimenez@yahoo.com,Female,1,29,VT,After-school / Enrichment Educator,Secondary Education,Liberal Arts College,3.54,1,1,Bachelor's Degree,Business,93,84,30807,Bachelor's degree,7790,0,0
562f0f59-395d-4c73-b9fb-faae247a03cc,Keith,Hill,keith.hill@yahoo.com,Male,10,41,TX,Other,Early Childhood Education,R2 Research University,3.2,10,1,Bachelor's Degree,Arts & Humanities,82,62,45448,Master's degree,17805,0,1
6a95cc7e-5c29-493b-89d9-f34e0b58dc86,Victoria,Rodriguez,victoria.rodriguez@yahoo.com,Non-binary,7,29,NY,Instructional Coach,Elementary Education,Regional Public University,3.32,7,5,Bachelor's Degree,Education,88,68,62647,High school or below,10750,0,0
9f209a38-50d9-48f2-b7d9-de08324237fe,Justin,Williams,justin.williams@yahoo.com,Female,21,45,CA,After-school / Enrichment Educator,Curriculum & Instruction,Regional Public University,2.96,21,3,Master's Degree,Social Sciences,51,32,45541,Master's degree,9877,0,2
b382dfe1-cebe-491e-93f4-dff50c6efd24,Philip,Diaz,philip.diaz@icloud.com,Female,35,63,ND,After-school / Enrichment Educator,Secondary Education,Liberal Arts College,3.83,35,1,Master's Degree,Health / Nursing,69,99,25460,Bachelor's degree,8066,0,3
592beaed-26c7-44e1-94ee-8b62e45f91cd,Beverly,Diaz,beverly.diaz@gmail.com,Non-binary,1,22,IN,Preservice Teacher / Education Student,Early Childhood Education,Regional Public University,3.1,1,1,Bachelor's Degree,Social Sciences,62,40,11845,High school or below,3195,0,0
9f95a2ad-5e24-4269-bd0e-6c48204f1aad,Betty,Morgan,betty.morgan@gmail.com,Male,13,32,KS,Education Nonprofit Staff,Secondary Education,Regional Public University,3.51,13,1,Associate Degree,Arts & Humanities,72,88,54573,High school or below,14451,0,2
8fcec9a3-971b-4c4f-b8d1-ea1a65bba6a9,Andrew,Bennett,andrew.bennett@outlook.com,Non-binary,6,33,MD,After-school / Enrichment Educator,Curriculum & Instruction,Regional Public University,3.3,6,3,Bachelor's Degree,Other,58,63,34582,Master's degree,6204,0,0
4e6fd6cc-cab2-4dc0-823f-1f403e8149b3,Brenda,Ortiz,brenda.ortiz@icloud.com,Non-binary,15,40,RI,Education Nonprofit Staff,Secondary Education,R1 Research University,3.54,15,3,Bachelor's Degree,STEM,75,83,39621,High school or below,9291,0,1
372e993e-996f-426d-a6bd-06607c0e76c1,Benjamin,Phillips,benjamin.phillips@hotmail.com,Non-binary,8,35,MT,Teaching Assistant / Paraprofessional,Curriculum & Instruction,R1 Research University,3.82,8,1,Master's Degree,Social Sciences,98,91,32488,High school or below,6466,0,0
c7d7789e-de2a-48b3-a09d-e5574bc7ce3c,Benjamin,Gutierrez,benjamin.gutierrez@icloud.com,Male,4,28,MA,After-school / Enrichment Educator,Curriculum & Instruction,Regional Public University,3.27,4,2,Bachelor's Degree,Social Sciences,57,70,41327,Some college,8019,0,0
bac048ea-91e7-4252-a274-ac93855479e2,Jeremy,Peterson,jeremy.peterson@hotmail.com,Female,9,34,TX,Career Switcher (Non-Education Background),Secondary Education,Private University (Nonselective),3.04,9,1,Bachelor's Degree,Social Sciences,72,41,45674,Master's degree,13222,0,1
bb7ecef7-ce07-42fc-9e6a-f68bd1121f0c,Kimberly,Nguyen,kimberly.nguyen@gmail.com,Male,5,27,MO,Higher Education Instructor,Educational Leadership,Private University (Nonselective),3.65,5,5,Bachelor's Degree,Education,47,84,91284,Master's degree,33987,0,0
f3488435-f346-4307-96b1-58d1b3fb1014,Lawrence,Lopez,lawrence.lopez@outlook.com,Female,0,22,NE,Education Consultant,Early Childhood Education,Liberal Arts College,3.63,0,0,Bachelor's Degree,Business,70,72,143121,Doctoral degree,50530,0,0
3552d70e-4c24-40c6-9d6a-7309d0924a32,Alexander,Cruz,alexander.cruz@gmail.com,Female,5,29,TN,Other,Educational Leadership,R2 Research University,3.45,5,4,Bachelor's Degree,Education,43,73,31945,Bachelor's degree,9962,0,0
39cba21e-fdc3-43c9-ac68-a49a51e00b9b,Cynthia,Howard,cynthia.howard@icloud.com,Non-binary,4,29,WV,Career Switcher (Non-Education Background),Elementary Education,Liberal Arts College,4,4,0,Master's Degree,Business,85,91,41352,Master's degree,10989,0,0
2c5e5f8b-2e7a-46fa-a81f-532293f9c49c,Andrew,Anderson,andrew.anderson@hotmail.com,Non-binary,7,39,CO,After-school / Enrichment Educator,Special Education,R2 Research University,3.48,7,2,Master's Degree,Health / Nursing,50,71,31152,Bachelor's degree,3753,0,1
67388bf6-739a-4e11-90aa-ea533e423274,Joshua,Castillo,joshua.castillo@outlook.com,Female,9,31,TX,Preservice Teacher / Education Student,Elementary Education,Liberal Arts College,3.67,9,0,Bachelor's Degree,Social Sciences,77,77,34234,Doctoral degree,12201,0,1
3c474aae-b09e-455a-b739-85e513cc38e3,Dylan,Martinez,dylan.martinez@outlook.com,Female,1,24,MO,After-school / Enrichment Educator,Special Education,Liberal Arts College,3.01,1,1,Bachelor's Degree,Education,62,49,35788,Doctoral degree,7082,0,0
dc57835d-01e1-4d94-a418-b98dd09a7d72,Elizabeth,Allen,elizabeth.allen@yahoo.com,Female,7,26,TN,Teaching Assistant / Paraprofessional,Secondary Education,R2 Research University,3.43,7,2,Bachelor's Degree,Social Sciences,63,68,37631,Doctoral degree,8342,0,0
011d8a3c-8c24-4d9e-9182-cf59911442d7,Dorothy,Parker,dorothy.parker@outlook.com,Non-binary,3,29,GA,Teaching Assistant / Paraprofessional,Special Education,R2 Research University,3.06,3,0,Master's Degree,Other,39,49,31484,Master's degree,6440,0,1
9af45c86-ab1b-4de2-b4e0-7067d6022c06,Jordan,Ward,jordan.ward@outlook.com,Male,5,26,WV,After-school / Enrichment Educator,Elementary Education,Regional Public University,3.44,5,0,Master's Degree,Business,24,55,39532,Bachelor's degree,6799,0,0
a8098d11-ede5-4440-aa91-11e75c41c836,Linda,Myers,linda.myers@hotmail.com,Non-binary,0,24,NV,Higher Education Instructor,Early Childhood Education,R1 Research University,3.51,0,0,Bachelor's Degree,Social Sciences,77,82,81242,Some college,16954,1,0
f2fa7e03-508a-4a1e-964d-2e34ccb0ed25,Natalie,Hughes,natalie.hughes@gmail.com,Male,0,25,OH,Education Consultant,Special Education,R2 Research University,3.21,0,0,Master's Degree,Arts & Humanities,73,69,94463,Doctoral degree,34912,0,0
a2bc599a-a331-494f-ba7f-e6785ed4b519,David,James,david.james@gmail.com,Male,10,35,PA,Education Nonprofit Staff,Educational Leadership,Liberal Arts College,3.21,10,2,Master's Degree,Other,65,65,34697,Doctoral degree,11861,0,1
c7140fca-2bd6-485c-a317-4bee18df81e2,Roger,Chavez,roger.chavez@yahoo.com,Female,10,36,ND,K-12 Classroom Teacher,Educational Leadership,R1 Research University,3.47,10,8,Bachelor's Degree,Social Sciences,78,71,72460,Some college,7393,0,1
8e427087-2250-473e-b66b-f8008e38b05d,Kelly,Young,kelly.young@gmail.com,Male,7,28,MN,K-12 Classroom Teacher,Secondary Education,Regional Public University,3.25,7,7,Master's Degree,Health / Nursing,55,62,74784,Doctoral degree,30009,1,0
4879a712-7b3c-48fb-9e32-d3d43c1e0c39,Christine,Collins,christine.collins@outlook.com,Non-binary,11,40,IL,Instructional Coach,Educational Leadership,R2 Research University,3.48,11,8,Bachelor's Degree,Education,65,56,83278,Bachelor's degree,12686,1,2
9c0bed79-7fe7-4548-9725-0d0a598c8d0e,Sean,Carter,sean.carter@gmail.com,Female,1,24,OR,Education Nonprofit Staff,Special Education,Community College / 2-Year College,3.08,1,0,Bachelor's Degree,Arts & Humanities,61,37,41694,Bachelor's degree,7269,0,0
73add03b-6ab9-4dc4-b762-1351e126074a,Lawrence,Alvarez,lawrence.alvarez@gmail.com,Female,3,29,HI,Career Switcher (Non-Education Background),Special Education,R2 Research University,3.45,3,1,Bachelor's Degree,Business,70,60,54340,Bachelor's degree,13731,1,0
e6cfac44-b351-4b85-af87-45fa457b3b32,Emma,Green,emma.green@outlook.com,Male,12,49,SD,Higher Education Instructor,Special Education,R2 Research University,3.63,12,12,Bachelor's Degree,Education,77,88,80158,Master's degree,30011,0,2
d6548acb-6326-4d21-9f39-10baac6fb215,Edward,Foster,edward.foster@gmail.com,Male,14,36,RI,School or District Leader,Special Education,Regional Public University,3.46,14,12,Master's Degree,Education,75,74,75253,Some college,10629,0,1
4332ec84-ea9e-4d7b-b30b-ea37c0359ef5,Kathryn,Lopez,kathryn.lopez@outlook.com,Non-binary,0,24,OH,Education Consultant,Special Education,R2 Research University,3.24,0,0,Bachelor's Degree,Social Sciences,75,66,88587,Some college,25890,0,1
47f58afd-e332-4df3-a7a4-8541cf30473e,Rachel,Robinson,rachel.robinson@outlook.com,Male,5,27,NC,Other,Special Education,International Institution,2.87,5,4,Master's Degree,STEM,63,40,50754,Master's degree,19352,0,1
da97f5cc-6331-4067-aa65-64968abe354b,Denise,Turner,denise.turner@outlook.com,Female,1,30,NY,Preservice Teacher / Education Student,Early Childhood Education,R1 Research University,3.19,1,1,Bachelor's Degree,Social Sciences,79,51,34603,Master's degree,6895,0,0
c09310ae-04fa-4343-8f85-b2ae64ef6b91,Grace,Gonzalez,grace.gonzalez@hotmail.com,Non-binary,23,64,ND,Teaching Assistant / Paraprofessional,Educational Leadership,R2 Research University,3.54,23,1,Bachelor's Degree,Social Sciences,63,85,31182,Bachelor's degree,7498,0,1
172b94fd-d802-4485-9793-b33921d2ac78,Russell,Hughes,russell.hughes@gmail.com,Female,6,28,NH,Higher Education Instructor,Early Childhood Education,R1 Research University,3.71,6,6,Master's Degree,Social Sciences,77,80,74036,Bachelor's degree,9338,1,0
880a2752-b3c1-4cc3-8150-06c1efeed758,Nathan,Morris,nathan.morris@icloud.com,Female,11,32,MN,Teaching Assistant / Paraprofessional,Curriculum & Instruction,R2 Research University,3.62,11,4,Bachelor's Degree,Social Sciences,73,82,26420,High school or below,6462,0,0
41595cf7-fd1f-42b3-b9dd-5f756fb04668,Stephen,Roberts,stephen.roberts@outlook.com,Female,20,56,DE,School or District Leader,Educational Leadership,Regional Public University,3.65,20,18,Bachelor's Degree,Business,54,79,70249,High school or below,11610,0,4
71f26040-4e00-4a62-98c9-d919a2888f7b,Catherine,Cooper,catherine.cooper@outlook.com,Non-binary,8,32,WV,Preservice Teacher / Education Student,Elementary Education,Regional Public University,3.37,8,1,Bachelor's Degree,Social Sciences,47,67,18115,Doctoral degree,3909,0,1
619fd169-56ee-47f9-baec-30c661aa9f75,Bryan,Rogers,bryan.rogers@yahoo.com,Female,2,24,UT,School or District Leader,Secondary Education,Regional Public University,3.21,2,2,Bachelor's Degree,Social Sciences,65,66,85075,High school or below,28301,0,0
68350d80-22d9-4ca6-ac9e-eb280c2f4a8a,Dorothy,Thomas,dorothy.thomas@icloud.com,Male,14,47,IA,Instructional Coach,Educational Leadership,Regional Public University,3.76,14,10,Master's Degree,STEM,59,87,59011,Bachelor's degree,15771,0,1
c9f6e31c-475f-4708-b81f-fb92e9ff8bda,Scott,Price,scott.price@outlook.com,Non-binary,8,33,OH,Education Nonprofit Staff,Educational Leadership,Liberal Arts College,4,8,0,Master's Degree,Education,83,96,51967,Bachelor's degree,17482,0,1
7cd8ea37-61aa-4c50-915a-5d66f9433726,Ryan,Green,ryan.green@outlook.com,Non-binary,1,22,WY,School or District Leader,Secondary Education,R2 Research University,3.38,1,1,Bachelor's Degree,STEM,87,76,91808,Some college,18286,0,0
ace8ad95-043a-407f-a155-ef498644b4dc,Louis,Morales,louis.morales@outlook.com,Non-binary,9,36,AZ,Teaching Assistant / Paraprofessional,Curriculum & Instruction,Regional Public University,3.03,9,1,Master's Degree,Social Sciences,36,59,32775,Some college,4240,0,1
c56d7787-8991-4870-b1d2-a62bc31177f8,Victoria,Harris,victoria.harris@hotmail.com,Non-binary,1,25,KY,Education Consultant,Secondary Education,R2 Research University,3.36,1,1,Bachelor's Degree,Other,76,57,148899,Master's degree,36790,0,1
fc16ed4a-5b7a-420e-98e0-bd21eca1a707,Virginia,Cox,virginia.cox@icloud.com,Female,7,26,VT,School or District Leader,Educational Leadership,R1 Research University,3.11,7,7,Bachelor's Degree,STEM,83,41,71419,High school or below,23037,0,0
218ebf02-c0c7-4bc4-a121-270ed3bc7558,Jesse,Rodriguez,jesse.rodriguez@icloud.com,Male,1,23,IL,Education Consultant,Secondary Education,R2 Research University,3.76,1,1,Bachelor's Degree,STEM,81,81,112956,High school or below,34376,0,0
780ce0ec-ed5b-4c7b-ac9e-00964b09a7c6,Andrew,Hall,andrew.hall@icloud.com,Non-binary,11,39,VT,Teaching Assistant / Paraprofessional,Secondary Education,R2 Research University,3.34,11,2,Bachelor's Degree,Education,64,58,27748,Bachelor's degree,3127,0,1
40562637-9656-4668-bd02-93883150fa3e,Cynthia,Patel,cynthia.patel@gmail.com,Non-binary,6,28,MI,Instructional Coach,Curriculum & Instruction,Liberal Arts College,3.7,6,5,Bachelor's Degree,Health / Nursing,79,88,72533,Some college,16174,0,0
9ad362e5-ef00-409c-a924-71e5eb30b59c,John,Sanchez,john.sanchez@yahoo.com,Non-binary,4,26,CT,Career Switcher (Non-Education Background),Early Childhood Education,International Institution,3.53,4,1,Bachelor's Degree,Other,55,88,44619,Bachelor's degree,10168,0,0
27c2ddf6-021e-4c65-9a05-f262e45d609d,Janice,Thomas,janice.thomas@outlook.com,Male,11,35,AL,Preservice Teacher / Education Student,Curriculum & Instruction,R1 Research University,3.44,11,0,Bachelor's Degree,Education,65,71,22948,Bachelor's degree,4711,0,1
7bf9e568-4577-4890-a07b-9306380c5f01,Jordan,Moore,jordan.moore@gmail.com,Female,32,57,NM,K-12 Classroom Teacher,Educational Leadership,Regional Public University,3.44,32,8,Master's Degree,Education,41,62,49607,High school or below,8272,1,3
f2a2907d-2304-4153-af7f-617140a28864,Kathryn,Scott,kathryn.scott@gmail.com,Female,1,23,NC,Higher Education Instructor,Educational Leadership,Private University (Nonselective),3.92,1,1,Bachelor's Degree,Arts & Humanities,61,93,62823,High school or below,20047,0,0
ab5953a1-5ad9-485a-9db0-693390581cd0,Raymond,Morgan,raymond.morgan@icloud.com,Female,2,27,IA,Higher Education Instructor,Early Childhood Education,R1 Research University,3.29,2,2,Master's Degree,Education,78,63,87520,Doctoral degree,30208,1,0
72e34c86-751f-4f05-b2ff-3888c98f35b7,Sharon,Carter,sharon.carter@gmail.com,Non-binary,13,31,WV,Teaching Assistant / Paraprofessional,Early Childhood Education,Liberal Arts College,3.79,13,4,Doctoral Degree,Arts & Humanities,78,87,25873,Bachelor's degree,3263,0,1
6de34ad2-61fd-45c6-a499-f217125fab84,Ralph,Reed,ralph.reed@yahoo.com,Non-binary,2,23,MN,College Student (Non-Education Major),Educational Leadership,R2 Research University,3.32,2,1,Bachelor's Degree,Social Sciences,80,66,14454,Some college,1898,1,0
73ebd2a4-1bbd-434e-a270-0200f1fc4ecc,Charlotte,Hughes,charlotte.hughes@yahoo.com,Non-binary,24,47,SD,College Student (Non-Education Major),Early Childhood Education,R1 Research University,3.41,24,0,Master's Degree,Social Sciences,88,65,34239,Some college,10380,0,1
a3f4b13c-c752-446f-9f14-a239b8826152,Ruth,Reyes,ruth.reyes@icloud.com,Male,11,33,ID,Teaching Assistant / Paraprofessional,Early Childhood Education,R1 Research University,3.77,11,1,Bachelor's Degree,Education,90,79,29898,Bachelor's degree,4375,0,0
767a28bf-6758-4cb2-b18d-282d19330334,Virginia,Anderson,virginia.anderson@icloud.com,Female,6,28,NM,After-school / Enrichment Educator,Special Education,Community College / 2-Year College,3.42,6,1,Associate Degree,Education,46,69,29241,High school or below,8184,0,0
d7569b5d-05f9-4468-a858-9ce74599f1ac,Danielle,Reyes,danielle.reyes@gmail.com,Female,2,28,AK,Education Consultant,Special Education,Regional Public University,3.53,2,2,Bachelor's Degree,Education,44,73,140791,Bachelor's degree,48452,0,1
c956d182-fd59-4e06-95e0-7335eacf5d69,Philip,Ortiz,philip.ortiz@outlook.com,Male,6,37,AL,Higher Education Instructor,Special Education,R2 Research University,3.06,6,6,Bachelor's Degree,STEM,62,45,76260,Master's degree,19031,0,0
7e17fa73-e00a-4004-bdfc-044a2149cf07,Alexander,Wright,alexander.wright@outlook.com,Non-binary,21,56,MO,Instructional Coach,Curriculum & Instruction,Regional Public University,3.39,21,17,Bachelor's Degree,Arts & Humanities,25,63,78681,Master's degree,19961,0,2
68e7b5ff-e331-43cb-85b3-9fe6cb37d9f1,Jeffrey,Mitchell,jeffrey.mitchell@yahoo.com,Female,11,31,MT,Instructional Coach,Curriculum & Instruction,Community College / 2-Year College,3.38,11,11,Associate Degree,Arts & Humanities,72,61,81820,Bachelor's degree,23795,0,0
205b7634-5177-4037-899e-3dc0018ff385,Keith,Johnson,keith.johnson@gmail.com,Female,3,26,MI,Instructional Coach,Secondary Education,Private University (Nonselective),3.28,3,3,Bachelor's Degree,STEM,36,56,77997,Some college,14038,0,1
a659de46-b379-4c4d-a0f7-f2d712d08fd0,Beverly,Wright,beverly.wright@hotmail.com,Non-binary,22,49,OK,Preservice Teacher / Education Student,Early Childhood Education,R1 Research University,3.04,22,0,Master's Degree,Education,71,51,17734,Bachelor's degree,4567,0,1
57aa1fa9-4aa6-44c2-b9b3-a81dddc0c52e,Sean,Thomas,sean.thomas@outlook.com,Male,5,31,MI,Preservice Teacher / Education Student,Special Education,Regional Public University,3.59,5,0,Associate Degree,Social Sciences,54,83,30627,Bachelor's degree,9663,0,1
4637f0b1-9e27-4179-b839-4ed4f85639c4,Samantha,Davis,samantha.davis@icloud.com,Male,21,56,RI,Higher Education Instructor,Educational Leadership,R2 Research University,3.54,21,20,Bachelor's Degree,Arts & Humanities,91,85,68063,Bachelor's degree,18756,0,3
2f921dd8-7322-4e01-8760-9affb3b920ba,Justin,Long,justin.long@gmail.com,Female,2,24,MI,Other,Curriculum & Instruction,R2 Research University,3.22,2,2,Bachelor's Degree,Business,74,79,55740,Master's degree,16784,0,0
8b01e812-5e43-47b1-bee0-327735797bcb,Mason,Miller,mason.miller@outlook.com,Female,1,23,HI,Education Nonprofit Staff,Elementary Education,Private University (Nonselective),3.81,1,0,Associate Degree,Arts & Humanities,67,92,40822,Master's degree,7200,0,0
0cc11fbc-708e-4c29-a150-2067343a8ae9,Raymond,Price,raymond.price@icloud.com,Female,3,28,AZ,K-12 Classroom Teacher,Special Education,Community College / 2-Year College,2.96,3,2,Bachelor's Degree,Social Sciences,39,27,73878,Some college,10386,0,1
85e4ba61-c307-4c18-861a-cb150047adad,Samuel,Myers,samuel.myers@gmail.com,Male,20,61,NV,Preservice Teacher / Education Student,Educational Leadership,R2 Research University,3.21,20,1,Other / International Equivalency,Arts & Humanities,92,73,13003,Some college,3551,0,3
